month;hour;holiday;weekday;workingday;weather;temperature;humidity;windspeed;count;set
10;12;0.0;1;True;0;19.26;35.0;0.0;283;train
9;4;0.0;6;False;1;23.02;94.0;15.0;11;train
12;15;0.0;3;True;1;7.98;46.0;7.0;228;train
7;1;0.0;5;True;1;23.96;54.0;7.0;59;train
6;20;0.0;4;True;0;30.54;34.0;13.0;470;train
1;19;1.0;1;False;0;4.22;56.0;19.0;144;train
5;19;0.0;4;True;0;22.08;31.0;13.0;537;train
6;7;0.0;1;True;0;23.02;74.0;15.0;485;train
5;18;0.0;4;True;0;26.78;30.0;13.0;785;train
10;15;0.0;3;True;1;19.26;43.0;15.0;301;train
1;6;0.0;4;True;3;8.92;93.0;9.0;89;train
7;11;0.0;4;True;0;29.6;55.0;7.0;216;train
2;8;0.0;4;True;3;10.8;87.0;0.0;445;train
9;11;0.0;2;True;1;23.96;79.0;43.0;151;train
7;22;0.0;0;False;0;30.54;43.0;9.0;151;train
12;8;0.0;3;True;0;3.28;87.0;7.0;678;train
2;13;0.0;0;False;0;7.04;36.0;0.0;325;train
1;13;0.0;5;True;0;15.5;59.0;31.0;201;train
5;15;0.0;1;True;1;22.08;73.0;13.0;225;train
5;18;0.0;3;True;3;22.08;69.0;7.0;327;train
4;14;0.0;2;True;0;22.08;27.0;19.0;257;train
5;0;0.0;5;True;0;21.14;83.0;9.0;73;train
10;23;0.0;3;True;0;12.68;58.0;13.0;136;train
6;4;0.0;4;True;1;20.2;56.0;17.0;6;train
4;12;0.0;3;True;1;20.2;46.0;28.0;283;train
3;3;0.0;0;False;3;11.74;94.0;20.0;18;train
3;16;0.0;1;True;0;14.56;25.0;43.0;305;train
10;18;0.0;0;False;3;11.74;94.0;33.0;154;train
4;12;1.0;1;False;0;23.96;57.0;17.0;271;train
7;19;0.0;1;True;0;29.6;52.0;17.0;582;train
8;17;0.0;3;True;3;26.78;55.0;15.0;783;train
3;11;0.0;3;True;0;11.74;38.0;20.0;161;train
9;23;0.0;3;True;0;24.9;84.0;6.0;150;train
5;20;0.0;1;True;0;22.08;69.0;9.0;336;train
9;5;0.0;6;False;0;18.32;83.0;22.0;17;train
3;13;0.0;3;True;1;17.38;83.0;0.0;303;train
10;7;0.0;5;True;0;16.44;83.0;7.0;428;train
8;13;0.0;6;False;0;29.6;49.0;24.0;569;train
9;0;0.0;4;True;0;18.32;73.0;6.0;57;train
5;17;0.0;6;False;1;23.02;36.0;13.0;576;train
9;8;0.0;0;False;0;19.26;68.0;15.0;170;train
11;8;0.0;1;True;0;3.28;65.0;0.0;638;train
5;1;0.0;3;True;3;22.08;89.0;13.0;4;train
6;11;0.0;3;True;0;26.78;30.0;22.0;209;train
1;6;0.0;2;True;3;6.1;75.0;17.0;57;train
6;1;0.0;3;True;0;16.44;68.0;0.0;27;train
8;10;0.0;2;True;0;24.9;79.0;7.0;208;train
11;19;0.0;1;True;1;10.8;58.0;19.0;406;train
1;8;0.0;2;True;1;7.04;93.0;9.0;490;train
6;13;0.0;4;True;0;32.42;26.0;15.0;236;train
2;2;0.0;6;False;3;4.22;81.0;13.0;26;train
5;2;0.0;3;True;3;18.32;88.0;30.0;1;train
4;14;0.0;5;True;0;22.08;44.0;15.0;394;train
6;21;0.0;4;True;0;22.08;65.0;11.0;337;train
6;21;0.0;0;False;0;21.14;57.0;13.0;246;train
11;22;0.0;0;False;1;8.92;66.0;17.0;74;train
2;22;0.0;0;False;0;4.22;60.0;7.0;191;train
4;2;0.0;2;True;0;8.92;71.0;9.0;2;train
2;14;0.0;6;False;1;4.22;81.0;17.0;243;train
1;18;0.0;4;True;1;4.22;44.0;22.0;361;train
5;6;0.0;6;False;0;11.74;67.0;6.0;33;train
3;21;0.0;2;True;0;19.26;56.0;7.0;244;train
8;21;0.0;2;True;1;25.84;74.0;0.0;317;train
6;13;0.0;3;True;0;29.6;27.0;22.0;321;train
4;10;0.0;0;False;0;15.5;25.0;15.0;299;train
10;22;0.0;5;True;1;16.44;83.0;9.0;217;train
3;10;0.0;5;True;1;8.92;57.0;7.0;187;train
6;23;0.0;5;True;0;22.08;57.0;11.0;215;train
8;11;0.0;3;True;1;26.78;58.0;13.0;235;train
3;12;0.0;4;True;0;18.32;37.0;15.0;220;train
12;15;0.0;1;True;1;11.74;88.0;0.0;211;train
2;13;0.0;4;True;3;7.98;71.0;17.0;64;train
3;3;0.0;0;False;1;8.92;43.0;9.0;26;train
1;3;0.0;4;True;3;8.92;93.0;17.0;3;train
4;20;0.0;0;False;3;8.92;93.0;28.0;35;train
3;12;0.0;3;True;1;17.38;39.0;24.0;268;train
11;2;0.0;3;True;1;4.22;75.0;15.0;1;train
11;2;0.0;4;True;1;6.1;49.0;15.0;6;train
10;0;0.0;4;True;1;20.2;64.0;7.0;76;train
9;14;0.0;6;False;0;23.96;34.0;22.0;715;train
7;9;0.0;4;True;0;31.48;49.0;20.0;293;train
1;9;0.0;3;True;1;1.4;86.0;9.0;225;train
10;13;0.0;5;True;1;19.26;68.0;9.0;337;train
6;19;0.0;2;True;0;19.26;46.0;17.0;513;train
3;2;0.0;1;True;0;3.28;48.0;9.0;4;train
10;17;0.0;2;True;1;16.44;68.0;11.0;806;train
11;12;0.0;3;True;0;7.98;42.0;26.0;208;train
6;14;0.0;6;False;0;33.36;30.0;17.0;409;train
7;11;0.0;1;True;1;25.84;62.0;9.0;216;train
5;16;1.0;1;False;0;30.54;56.0;22.0;501;train
6;21;0.0;6;False;0;26.78;40.0;13.0;316;train
3;21;0.0;3;True;0;20.2;40.0;6.0;288;train
12;4;0.0;1;True;0;-1.42;69.0;7.0;3;train
2;22;0.0;1;True;0;4.22;56.0;7.0;102;train
10;21;0.0;6;False;0;13.62;59.0;9.0;215;train
8;18;0.0;5;True;1;30.54;38.0;17.0;669;train
12;22;0.0;1;True;1;3.28;93.0;0.0;12;train
11;16;0.0;2;True;1;11.74;62.0;6.0;395;train
2;1;0.0;1;True;0;-2.36;50.0;15.0;6;train
1;23;0.0;5;True;0;7.04;49.0;28.0;86;train
2;1;0.0;3;True;0;7.04;70.0;9.0;7;train
11;15;0.0;5;True;1;10.8;40.0;28.0;306;train
12;18;0.0;2;True;0;7.04;53.0;15.0;546;train
5;7;0.0;6;False;0;18.32;88.0;0.0;87;train
11;19;0.0;0;False;0;14.56;55.0;9.0;277;train
2;14;0.0;0;False;0;7.98;31.0;0.0;331;train
2;12;0.0;3;True;0;10.8;62.0;19.0;207;train
4;2;0.0;0;False;1;17.38;56.0;7.0;74;train
11;23;0.0;2;True;0;7.04;81.0;7.0;83;train
2;1;0.0;1;True;0;4.22;65.0;15.0;6;train
3;4;0.0;3;True;0;8.92;43.0;20.0;1;train
10;16;0.0;5;True;1;19.26;73.0;11.0;582;train
2;8;0.0;6;False;3;2.34;93.0;9.0;78;train
7;22;0.0;3;True;0;25.84;58.0;17.0;244;train
3;0;0.0;2;True;0;2.34;37.0;20.0;8;train
3;7;0.0;5;True;1;15.5;93.0;9.0;346;train
1;22;0.0;5;True;0;7.98;49.0;26.0;119;train
2;15;0.0;5;True;0;11.74;35.0;28.0;221;train
6;12;0.0;5;True;1;35.24;40.0;17.0;226;train
11;9;0.0;3;True;1;4.22;60.0;19.0;368;train
10;2;0.0;1;True;0;9.86;71.0;0.0;5;train
1;7;0.0;0;False;1;6.1;52.0;0.0;24;train
8;9;0.0;1;True;3;24.9;79.0;11.0;276;train
1;22;0.0;3;True;3;7.98;87.0;13.0;49;train
8;23;0.0;5;True;0;26.78;62.0;7.0;174;train
11;8;0.0;2;True;3;7.04;81.0;11.0;500;train
5;9;0.0;4;True;1;14.56;88.0;7.0;304;train
1;6;0.0;3;True;0;1.4;86.0;9.0;74;train
1;20;1.0;1;False;0;3.28;41.0;15.0;88;train
9;2;0.0;5;True;3;20.2;88.0;20.0;10;train
11;12;0.0;0;False;0;15.5;48.0;6.0;585;train
6;13;0.0;5;True;0;26.78;37.0;17.0;416;train
8;23;0.0;0;False;1;21.14;73.0;0.0;46;train
11;3;0.0;3;True;0;3.28;65.0;15.0;5;train
10;22;0.0;6;False;0;10.8;62.0;0.0;189;train
7;7;0.0;1;True;0;25.84;70.0;6.0;483;train
1;23;0.0;5;True;3;-0.48;64.0;15.0;38;train
10;9;0.0;6;False;0;15.5;77.0;17.0;328;train
9;16;0.0;2;True;0;23.02;39.0;20.0;495;train
6;8;0.0;4;True;0;23.02;50.0;9.0;617;train
10;0;0.0;2;True;1;18.32;73.0;0.0;31;train
2;18;0.0;2;True;0;11.74;38.0;13.0;518;train
3;6;0.0;5;True;0;6.1;70.0;0.0;92;train
6;20;0.0;1;True;0;20.2;40.0;24.0;461;train
8;20;0.0;3;True;0;23.96;57.0;0.0;427;train
11;14;0.0;1;True;0;9.86;40.0;11.0;196;train
7;13;0.0;2;True;0;34.3;25.0;9.0;283;train
5;15;0.0;2;True;0;24.9;61.0;6.0;245;train
7;17;0.0;0;False;0;35.24;26.0;20.0;413;train
6;23;0.0;0;False;0;26.78;58.0;7.0;87;train
12;22;0.0;4;True;0;3.28;65.0;11.0;133;train
9;11;0.0;5;True;0;27.72;62.0;9.0;296;train
3;0;0.0;1;True;0;14.56;82.0;7.0;23;train
4;9;0.0;2;True;0;11.74;67.0;13.0;319;train
6;0;0.0;0;False;0;17.38;60.0;11.0;169;train
3;20;0.0;4;True;0;13.62;38.0;20.0;335;train
5;18;0.0;1;True;1;19.26;83.0;0.0;300;train
7;8;1.0;3;False;0;24.9;61.0;7.0;153;train
6;17;0.0;4;True;0;25.84;48.0;15.0;867;train
6;5;0.0;4;True;1;20.2;56.0;17.0;40;train
5;8;0.0;2;True;1;19.26;88.0;6.0;409;train
4;2;0.0;1;True;3;12.68;94.0;9.0;5;train
3;2;0.0;6;False;3;8.92;93.0;6.0;38;train
9;6;0.0;6;False;0;23.96;79.0;0.0;36;train
9;13;0.0;4;True;0;24.9;42.0;0.0;283;train
11;0;0.0;1;True;0;8.92;66.0;15.0;27;train
5;19;0.0;1;True;0;23.02;69.0;6.0;448;train
10;17;0.0;4;True;0;15.5;39.0;19.0;827;train
5;22;0.0;1;True;1;17.38;45.0;17.0;173;train
12;8;0.0;6;False;1;9.86;94.0;6.0;111;train
6;5;0.0;5;True;0;17.38;88.0;7.0;33;train
6;23;0.0;5;True;0;21.14;53.0;17.0;222;train
9;13;0.0;6;False;0;26.78;51.0;24.0;707;train
6;5;0.0;6;False;0;15.5;72.0;13.0;12;train
3;7;0.0;5;True;0;7.04;57.0;11.0;289;train
5;4;0.0;3;True;0;17.38;94.0;9.0;4;train
4;15;0.0;2;True;0;18.32;21.0;20.0;203;train
10;21;0.0;4;True;1;17.38;77.0;13.0;283;train
5;4;1.0;1;False;0;20.2;78.0;9.0;6;train
7;8;0.0;3;True;0;24.9;42.0;17.0;788;train
1;7;0.0;4;True;1;1.4;69.0;6.0;215;train
5;23;0.0;3;True;0;21.14;78.0;7.0;133;train
6;17;0.0;6;False;1;25.84;37.0;17.0;593;train
3;11;0.0;5;True;0;9.86;46.0;13.0;194;train
6;0;0.0;2;True;0;17.38;68.0;28.0;34;train
5;22;0.0;4;True;0;21.14;78.0;0.0;246;train
7;20;0.0;2;True;0;32.42;34.0;11.0;427;train
1;8;0.0;5;True;3;15.5;88.0;19.0;220;train
8;23;0.0;0;False;1;25.84;79.0;11.0;87;train
9;14;0.0;4;True;0;26.78;74.0;6.0;216;train
8;6;0.0;6;False;0;20.2;83.0;15.0;27;train
3;2;0.0;4;True;0;16.44;83.0;6.0;6;train
3;16;0.0;1;True;0;23.02;50.0;15.0;385;train
5;22;0.0;4;True;0;18.32;43.0;6.0;251;train
5;10;0.0;4;True;0;18.32;52.0;17.0;205;train
4;14;0.0;4;True;0;15.5;31.0;22.0;224;train
7;12;0.0;1;True;1;29.6;52.0;11.0;314;train
7;18;0.0;5;True;0;34.3;33.0;17.0;560;train
4;0;0.0;6;False;0;9.86;43.0;11.0;103;train
7;7;0.0;2;True;0;23.96;83.0;15.0;513;train
1;7;0.0;2;True;0;4.22;60.0;13.0;279;train
8;9;0.0;3;True;0;24.9;51.0;13.0;348;train
1;20;0.0;2;True;0;7.98;53.0;7.0;200;train
11;0;0.0;5;True;0;7.98;57.0;11.0;50;train
5;6;0.0;5;True;0;12.68;77.0;9.0;182;train
9;1;0.0;1;True;0;16.44;72.0;6.0;21;train
10;0;0.0;4;True;0;13.62;88.0;13.0;57;train
3;7;0.0;1;True;0;7.98;53.0;7.0;268;train
2;7;0.0;1;True;0;-3.3;54.0;13.0;195;train
7;4;0.0;1;True;1;23.02;94.0;9.0;8;train
5;8;0.0;4;True;0;13.62;67.0;24.0;630;train
6;7;0.0;1;True;0;22.08;78.0;7.0;503;train
12;18;0.0;5;True;0;3.28;60.0;9.0;213;train
8;10;0.0;5;True;0;27.72;62.0;6.0;256;train
3;2;0.0;5;True;3;14.56;77.0;28.0;11;train
9;4;0.0;1;True;0;16.44;68.0;19.0;5;train
3;15;0.0;1;True;0;14.56;29.0;41.0;223;train
2;0;0.0;1;True;0;4.22;60.0;17.0;29;train
12;10;0.0;4;True;0;7.04;45.0;19.0;167;train
8;1;0.0;0;False;0;22.08;89.0;13.0;134;train
9;7;0.0;0;False;0;12.68;77.0;0.0;57;train
8;10;0.0;2;True;0;26.78;62.0;17.0;204;train
5;1;0.0;0;False;1;17.38;83.0;15.0;121;train
1;13;0.0;0;False;0;11.74;58.0;19.0;223;train
9;22;0.0;1;True;0;15.5;51.0;15.0;172;train
8;21;0.0;4;True;0;25.84;66.0;9.0;307;train
12;19;0.0;6;False;0;3.28;48.0;24.0;60;train
4;12;0.0;6;False;0;22.08;57.0;15.0;640;train
3;14;0.0;0;False;1;12.68;88.0;11.0;414;train
1;18;0.0;2;True;0;10.8;40.0;7.0;385;train
3;7;0.0;4;True;0;11.74;77.0;24.0;334;train
10;15;0.0;5;True;0;22.08;65.0;20.0;395;train
10;12;0.0;3;True;0;21.14;61.0;6.0;316;train
2;5;0.0;3;True;0;5.16;70.0;7.0;25;train
8;15;0.0;4;True;0;33.36;32.0;15.0;267;train
9;15;0.0;6;False;1;32.42;44.0;19.0;563;train
4;4;0.0;2;True;0;23.02;44.0;15.0;9;train
8;11;0.0;4;True;0;27.72;48.0;6.0;278;train
10;13;0.0;3;True;0;11.74;50.0;15.0;213;train
1;5;0.0;2;True;0;-1.42;54.0;13.0;12;train
8;12;0.0;2;True;0;25.84;45.0;0.0;305;train
11;4;0.0;6;False;1;7.04;49.0;20.0;16;train
9;14;0.0;6;False;0;30.54;52.0;30.0;626;train
3;5;0.0;3;True;0;8.92;43.0;20.0;40;train
9;3;0.0;6;False;0;20.2;73.0;17.0;37;train
11;1;0.0;6;False;0;6.1;81.0;6.0;76;train
12;9;0.0;5;True;0;3.28;75.0;9.0;343;train
4;20;0.0;5;True;0;19.26;56.0;11.0;341;train
2;15;0.0;3;True;1;10.8;82.0;19.0;90;train
2;14;0.0;0;False;0;-0.48;40.0;35.0;111;train
10;1;0.0;5;True;0;10.8;66.0;6.0;37;train
8;22;0.0;6;False;0;23.02;61.0;0.0;261;train
6;3;0.0;6;False;1;22.08;83.0;6.0;42;train
1;9;0.0;1;True;0;1.4;47.0;15.0;198;train
9;10;0.0;1;True;0;21.14;50.0;19.0;210;train
6;16;0.0;4;True;0;34.3;35.0;9.0;320;train
12;19;0.0;3;True;1;6.1;56.0;15.0;402;train
12;4;0.0;0;False;0;1.4;47.0;9.0;4;train
1;10;1.0;1;False;0;4.22;35.0;19.0;109;train
6;9;0.0;1;True;0;24.9;65.0;13.0;268;train
10;15;0.0;1;True;1;21.14;43.0;9.0;329;train
2;15;0.0;2;True;0;11.74;26.0;6.0;166;train
1;19;0.0;6;False;0;1.4;47.0;15.0;102;train
5;1;0.0;5;True;0;13.62;51.0;9.0;46;train
12;11;0.0;4;True;1;5.16;56.0;30.0;103;train
4;5;0.0;5;True;0;7.04;53.0;22.0;23;train
3;13;0.0;4;True;1;20.2;49.0;43.0;233;train
9;7;0.0;1;True;0;16.44;68.0;15.0;447;train
3;23;0.0;2;True;0;18.32;56.0;9.0;87;train
8;9;0.0;6;False;1;23.96;69.0;19.0;288;train
5;17;0.0;5;True;0;23.02;34.0;9.0;812;train
11;2;0.0;0;False;0;7.04;87.0;7.0;70;train
1;19;0.0;3;True;3;7.04;93.0;15.0;93;train
5;4;0.0;5;True;0;13.62;77.0;11.0;11;train
7;20;0.0;1;True;1;26.78;55.0;7.0;447;train
2;0;1.0;1;False;1;3.28;87.0;6.0;41;train
11;19;0.0;5;True;0;7.04;66.0;0.0;377;train
6;22;0.0;2;True;0;25.84;79.0;6.0;291;train
9;22;0.0;5;True;1;19.26;53.0;15.0;220;train
10;20;0.0;4;True;1;18.32;68.0;17.0;387;train
8;11;0.0;0;False;3;22.08;78.0;11.0;272;train
9;19;0.0;2;True;0;27.72;70.0;15.0;552;train
1;4;0.0;3;True;0;4.22;70.0;19.0;4;train
6;5;0.0;6;False;0;17.38;68.0;7.0;23;train
7;10;0.0;1;True;0;29.6;59.0;0.0;186;train
5;7;0.0;4;True;0;20.2;64.0;19.0;507;train
3;6;0.0;1;True;0;13.62;88.0;9.0;120;train
5;13;0.0;3;True;1;19.26;78.0;13.0;228;train
6;6;0.0;6;False;0;22.08;89.0;11.0;42;train
2;10;0.0;5;True;1;4.22;48.0;9.0;124;train
11;0;0.0;0;False;0;2.34;47.0;17.0;34;train
8;19;0.0;3;True;0;26.78;66.0;17.0;652;train
6;8;0.0;6;False;0;22.08;89.0;11.0;194;train
5;20;0.0;1;True;0;17.38;52.0;19.0;323;train
4;6;0.0;0;False;0;15.5;63.0;9.0;16;train
3;2;0.0;3;True;0;15.5;68.0;13.0;2;train
6;4;0.0;3;True;0;20.2;40.0;17.0;11;train
1;0;0.0;0;False;0;-0.48;47.0;22.0;59;train
7;5;0.0;6;False;3;19.26;88.0;17.0;17;train
5;20;0.0;0;False;0;23.02;61.0;28.0;274;train
9;5;0.0;2;True;1;22.08;89.0;22.0;48;train
2;12;0.0;0;False;0;6.1;39.0;9.0;305;train
11;17;0.0;3;True;0;10.8;40.0;11.0;374;train
3;21;0.0;5;True;0;8.92;34.0;22.0;141;train
2;15;0.0;3;True;3;6.1;61.0;7.0;54;train
2;10;0.0;5;True;0;7.98;71.0;19.0;116;train
12;17;0.0;6;False;0;4.22;79.0;7.0;118;train
4;11;0.0;5;True;0;12.68;38.0;22.0;233;train
4;4;0.0;0;False;1;7.98;81.0;6.0;12;train
7;16;0.0;4;True;0;29.6;36.0;13.0;439;train
9;13;0.0;2;True;0;29.6;55.0;30.0;275;train
12;23;0.0;0;False;1;11.74;82.0;9.0;51;train
1;2;0.0;3;True;0;-7.06;34.0;19.0;1;train
8;19;0.0;6;False;1;23.02;89.0;7.0;275;train
3;5;0.0;5;True;1;10.8;87.0;15.0;32;train
6;14;0.0;6;False;0;28.66;33.0;17.0;609;train
10;13;0.0;4;True;0;15.5;31.0;7.0;291;train
8;8;0.0;4;True;0;25.84;74.0;7.0;739;train
2;23;0.0;4;True;1;6.1;52.0;0.0;84;train
8;12;0.0;3;True;0;29.6;49.0;7.0;284;train
10;16;0.0;2;True;1;15.5;72.0;11.0;424;train
2;7;0.0;5;True;0;3.28;65.0;15.0;226;train
11;15;0.0;5;True;0;13.62;36.0;15.0;356;train
7;14;0.0;0;False;0;34.3;37.0;17.0;476;train
5;14;0.0;0;False;0;24.9;48.0;9.0;552;train
12;13;0.0;2;True;1;17.38;64.0;11.0;272;train
4;18;0.0;5;True;0;16.44;25.0;24.0;654;train
6;7;0.0;2;True;0;16.44;52.0;24.0;552;train
7;8;0.0;5;True;1;23.96;83.0;11.0;691;train
8;1;0.0;0;False;0;26.78;70.0;17.0;87;train
6;22;0.0;1;True;1;25.84;58.0;13.0;164;train
6;21;0.0;1;True;0;19.26;49.0;17.0;265;train
12;22;0.0;4;True;3;7.98;87.0;13.0;21;train
1;16;0.0;0;False;0;10.8;37.0;20.0;314;train
3;9;0.0;5;True;1;16.44;90.0;6.0;380;train
11;13;0.0;5;True;0;10.8;43.0;24.0;294;train
7;18;0.0;2;True;0;27.72;55.0;19.0;857;train
1;9;0.0;5;True;0;2.34;47.0;26.0;214;train
5;11;0.0;0;False;0;18.32;73.0;7.0;414;train
6;22;0.0;6;False;0;26.78;37.0;7.0;279;train
12;3;0.0;1;True;1;9.86;94.0;7.0;4;train
12;20;0.0;4;True;0;6.1;45.0;0.0;241;train
3;22;0.0;1;True;0;3.28;35.0;22.0;78;train
10;16;0.0;0;False;0;17.38;37.0;15.0;591;train
2;12;0.0;0;False;1;5.16;52.0;17.0;255;train
11;0;0.0;1;True;0;2.34;69.0;0.0;23;train
5;21;0.0;6;False;0;22.08;50.0;0.0;259;train
6;0;0.0;0;False;0;24.9;51.0;0.0;163;train
9;10;0.0;0;False;0;19.26;46.0;11.0;479;train
6;2;0.0;1;True;0;24.9;70.0;15.0;14;train
6;3;0.0;4;True;1;21.14;53.0;19.0;5;train
2;1;0.0;1;True;0;2.34;75.0;6.0;6;train
3;13;0.0;5;True;1;24.9;48.0;0.0;428;train
7;19;0.0;3;True;1;27.72;62.0;7.0;516;train
8;15;0.0;6;False;1;22.08;73.0;22.0;233;train
7;17;0.0;6;False;0;30.54;46.0;13.0;479;train
10;2;0.0;0;False;1;15.5;68.0;20.0;116;train
3;18;0.0;1;True;0;22.08;57.0;17.0;801;train
12;14;0.0;2;True;1;9.86;50.0;15.0;204;train
6;0;0.0;0;False;0;23.02;69.0;7.0;158;train
9;7;1.0;1;False;0;23.96;85.0;0.0;43;train
12;5;0.0;3;True;0;4.22;60.0;13.0;37;train
3;23;0.0;6;False;0;4.22;41.0;13.0;83;train
10;18;0.0;0;False;3;10.8;82.0;13.0;106;train
8;17;0.0;4;True;0;30.54;34.0;15.0;844;train
4;1;0.0;1;True;3;11.74;88.0;6.0;5;train
10;13;0.0;3;True;1;24.9;74.0;7.0;279;train
10;5;0.0;1;True;1;18.32;73.0;19.0;40;train
8;22;0.0;4;True;0;24.9;70.0;0.0;291;train
3;13;0.0;1;True;1;4.22;55.0;20.0;120;train
5;16;0.0;2;True;0;23.96;65.0;11.0;374;train
10;13;0.0;0;False;0;18.32;37.0;17.0;626;train
4;5;0.0;2;True;0;7.04;66.0;6.0;27;train
7;15;0.0;1;True;1;27.72;45.0;15.0;280;train
2;7;0.0;5;True;0;1.4;59.0;11.0;230;train
1;12;0.0;1;True;1;4.22;56.0;7.0;103;train
6;7;0.0;3;True;0;20.2;43.0;24.0;527;train
8;16;0.0;3;True;0;27.72;37.0;9.0;493;train
5;5;0.0;4;True;0;21.14;69.0;17.0;33;train
10;8;0.0;1;True;1;13.62;77.0;7.0;784;train
7;21;0.0;5;True;0;30.54;52.0;9.0;300;train
6;2;0.0;2;True;1;20.2;78.0;9.0;15;train
6;18;0.0;5;True;3;21.14;88.0;24.0;110;train
12;14;0.0;1;True;3;3.28;87.0;7.0;46;train
9;10;0.0;6;False;0;17.38;56.0;17.0;472;train
5;13;0.0;5;True;0;22.08;36.0;11.0;395;train
8;20;0.0;2;True;1;26.78;70.0;9.0;448;train
3;12;0.0;1;True;0;14.56;33.0;35.0;279;train
7;3;0.0;1;True;1;23.02;94.0;6.0;2;train
10;6;0.0;3;True;0;14.56;82.0;7.0;173;train
11;4;0.0;0;False;0;4.22;65.0;9.0;9;train
4;10;0.0;3;True;3;14.56;47.0;15.0;147;train
7;10;0.0;0;False;0;26.78;62.0;0.0;381;train
7;8;0.0;1;True;0;25.84;79.0;7.0;738;train
4;0;0.0;1;True;0;14.56;39.0;19.0;37;train
12;19;0.0;0;False;0;6.1;42.0;0.0;58;train
11;8;0.0;6;False;0;4.22;65.0;15.0;168;train
2;1;0.0;6;False;0;7.98;42.0;24.0;46;train
8;0;0.0;6;False;0;24.9;70.0;19.0;180;train
2;6;0.0;6;False;0;3.28;70.0;0.0;9;train
9;4;0.0;1;True;0;12.68;67.0;7.0;8;train
8;6;0.0;6;False;1;21.14;88.0;7.0;23;train
5;12;0.0;3;True;0;24.9;54.0;0.0;253;train
5;21;0.0;4;True;0;21.14;78.0;9.0;299;train
4;17;0.0;6;False;1;11.74;41.0;9.0;322;train
12;14;0.0;3;True;1;7.98;46.0;0.0;225;train
12;6;0.0;0;False;1;3.28;52.0;28.0;8;train
4;13;0.0;1;True;1;14.56;51.0;6.0;247;train
11;7;0.0;5;True;1;6.1;70.0;9.0;357;train
2;5;0.0;6;False;1;6.1;42.0;20.0;3;train
12;19;0.0;5;True;0;7.98;53.0;6.0;319;train
2;8;0.0;1;True;0;-3.3;54.0;9.0;417;train
5;10;0.0;6;False;0;18.32;49.0;6.0;411;train
4;10;0.0;0;False;3;9.86;82.0;22.0;68;train
7;17;0.0;5;True;1;29.6;36.0;11.0;835;train
9;6;0.0;4;True;0;18.32;88.0;6.0;169;train
5;9;0.0;6;False;0;22.08;83.0;13.0;289;train
9;4;0.0;3;True;1;16.44;68.0;24.0;10;train
8;23;0.0;6;False;1;21.14;83.0;17.0;158;train
10;14;0.0;4;True;0;24.9;61.0;17.0;267;train
9;9;0.0;6;False;0;15.5;63.0;13.0;332;train
6;0;0.0;3;True;0;24.9;79.0;13.0;53;train
9;21;0.0;4;True;0;18.32;64.0;13.0;274;train
10;6;0.0;6;False;1;15.5;82.0;13.0;31;train
1;11;0.0;3;True;1;-4.24;42.0;6.0;46;train
8;12;0.0;4;True;0;27.72;45.0;9.0;294;train
5;7;0.0;5;True;0;13.62;82.0;7.0;515;train
7;15;0.0;4;True;0;35.24;33.0;24.0;254;train
1;4;0.0;4;True;0;-2.36;54.0;7.0;1;train
9;9;0.0;2;True;0;20.2;49.0;0.0;358;train
10;22;0.0;5;True;0;10.8;47.0;20.0;160;train
1;12;0.0;1;True;0;4.22;35.0;26.0;134;train
11;22;0.0;4;True;1;7.04;66.0;11.0;153;train
11;20;0.0;3;True;1;7.04;49.0;22.0;256;train
9;8;0.0;4;True;0;21.14;71.0;6.0;794;train
6;15;0.0;3;True;0;29.6;26.0;31.0;249;train
11;17;0.0;5;True;0;8.92;50.0;13.0;582;train
3;20;0.0;6;False;3;12.68;100.0;13.0;111;train
4;14;0.0;2;True;0;18.32;21.0;15.0;311;train
10;19;0.0;4;True;0;12.68;51.0;9.0;743;train
8;23;0.0;5;True;1;23.96;69.0;6.0;178;train
2;21;0.0;4;True;0;12.68;51.0;15.0;222;train
10;0;0.0;0;False;0;10.8;71.0;17.0;111;train
3;0;0.0;4;True;0;12.68;62.0;22.0;46;train
8;6;0.0;0;False;0;22.08;65.0;11.0;16;train
4;7;0.0;1;True;0;7.98;66.0;26.0;306;train
11;3;0.0;3;True;1;5.16;52.0;22.0;11;train
1;3;0.0;2;True;0;6.1;45.0;15.0;2;train
2;5;0.0;6;False;0;3.28;81.0;6.0;4;train
11;2;0.0;0;False;0;5.16;81.0;7.0;73;train
6;8;0.0;3;True;1;21.14;73.0;35.0;713;train
4;2;0.0;5;True;0;12.68;88.0;13.0;21;train
8;5;0.0;6;False;0;21.14;88.0;7.0;11;train
9;16;0.0;1;True;1;22.08;69.0;17.0;453;train
2;12;1.0;1;False;0;5.16;45.0;15.0;281;train
12;5;0.0;3;True;0;4.22;75.0;6.0;31;train
11;6;0.0;0;False;0;5.16;81.0;11.0;15;train
10;2;0.0;0;False;0;11.74;62.0;9.0;74;train
8;2;0.0;2;True;1;23.96;83.0;13.0;11;train
10;11;0.0;3;True;0;23.02;78.0;11.0;230;train
2;7;0.0;0;False;0;-4.24;53.0;13.0;18;train
6;4;0.0;6;False;1;21.14;94.0;0.0;18;train
4;17;0.0;3;True;0;23.02;41.0;20.0;744;train
5;7;0.0;3;True;1;17.38;88.0;13.0;358;train
2;22;0.0;4;True;1;7.04;81.0;0.0;111;train
